Time,Alt,Angle,qw,qx,qy,qz,High X,High Y,High Z
88895,15,42.72,-0.51,0.80,0.04,-0.30,-161.45,-162.34,-166.55
88908,15,39.73,-0.52,0.81,0.02,-0.28,-168.99,-169.76,-171.42
88921,15,36.39,-0.53,0.81,0.00,-0.26,-166.88,-167.66,-170.76
88933,15,30.94,-0.56,0.80,-0.04,-0.21,-167.10,-166.77,-170.76
88952,15,29.20,-0.57,0.79,-0.05,-0.20,-170.65,-170.43,-173.42
88966,15,26.73,-0.61,0.77,-0.09,-0.17,-169.65,-168.88,-172.42
88981,15,25.58,-0.63,0.75,-0.11,-0.16,-170.76,-170.20,-172.97
88995,15,23.99,-0.66,0.72,-0.16,-0.12,-177.74,-177.85,-178.84
89008,15,23.95,-0.68,0.71,-0.18,-0.10,-178.18,-178.84,-179.29
89021,15,24.60,-0.69,0.69,-0.21,-0.08,-174.52,-175.52,-177.74
89034,15,28.52,-0.71,0.65,-0.28,-0.03,-173.53,-172.64,-174.75
89049,15,30.99,-0.72,0.63,-0.30,-0.01,-53.46,-108.84,-141.18
89063,15,33.30,-0.72,0.61,-0.32,0.01,-115.49,-129.89,-147.06
89083,15,38.24,-0.74,0.56,-0.37,0.05,-141.30,-146.50,-155.47
89096,15,43.64,-0.75,0.51,-0.41,0.09,-154.70,-156.47,-162.56
89109,15,45.86,-0.76,0.49,-0.42,0.11,-163.45,-165.77,-167.66
89122,15,47.46,-0.77,0.46,-0.43,0.12,-166.22,-167.44,-171.20
89135,15,48.53,-0.78,0.43,-0.43,0.14,-167.44,-167.21,-170.98
89151,15,48.23,-0.79,0.41,-0.43,0.15,-168.76,-169.43,-172.75
89165,15,48.18,-0.80,0.39,-0.42,0.17,-169.76,-169.65,-173.53
89180,15,48.72,-0.81,0.38,-0.42,0.17,-171.98,-171.76,-174.19
89199,15,49.33,-0.81,0.35,-0.42,0.18,-170.87,-170.87,-173.86
89212,15,48.85,-0.82,0.34,-0.42,0.19,-174.30,-173.97,-175.96
89224,15,47.04,-0.84,0.31,-0.40,0.19,-176.19,-175.41,-177.07
89238,15,46.54,-0.85,0.30,-0.39,0.20,-174.30,-174.08,-177.18
89254,13,46.50,-0.85,0.28,-0.39,0.21,-54.24,-110.28,-141.41
89267,13,45.79,-0.86,0.26,-0.38,0.21,-112.72,-126.23,-144.62
89282,13,45.49,-0.87,0.26,-0.37,0.22,-138.30,-142.40,-152.81
89296,13,45.01,-0.87,0.24,-0.37,0.22,-154.14,-155.81,-161.23
89314,13,44.51,-0.88,0.23,-0.36,0.22,-160.35,-160.57,-165.77
89328,13,43.13,-0.89,0.21,-0.35,0.22,-167.10,-167.77,-170.65
89343,13,42.07,-0.89,0.20,-0.34,0.22,-170.32,-170.43,-173.08
89357,13,40.35,-0.90,0.18,-0.31,0.23,-172.64,-172.75,-175.19
89370,13,39.98,-0.91,0.17,-0.31,0.23,-171.09,-170.32,-173.75
89385,13,39.53,-0.91,0.16,-0.30,0.24,-170.76,-170.65,-174.19
89398,13,38.40,-0.91,0.15,-0.29,0.24,-170.98,-171.31,-173.75
89411,13,37.75,-0.92,0.15,-0.28,0.24,-174.86,-174.75,-176.30
89442,13,35.13,-0.93,0.12,-0.25,0.24,-174.41,-174.64,-177.52
89456,13,34.01,-0.93,0.11,-0.24,0.25,-55.56,-112.39,-144.06
89470,13,33.64,-0.93,0.10,-0.23,0.25,-112.50,-127.45,-145.39
89485,13,33.45,-0.94,0.10,-0.23,0.25,-139.52,-143.07,-153.81
89498,13,32.87,-0.94,0.09,-0.22,0.25,-151.71,-153.92,-159.79
89511,13,32.33,-0.94,0.08,-0.21,0.26,-162.01,-163.23,-167.32
89524,13,31.72,-0.94,0.08,-0.20,0.26,-168.21,-169.10,-171.42
89537,13,30.84,-0.94,0.07,-0.19,0.26,-167.99,-168.43,-170.98
89550,13,30.65,-0.95,0.06,-0.19,0.26,-168.65,-168.10,-172.31
89568,13,29.61,-0.95,0.05,-0.17,0.26,-170.76,-170.54,-173.53
89583,13,28.95,-0.95,0.04,-0.16,0.26,-171.76,-170.87,-173.64
89596,13,28.59,-0.95,0.04,-0.16,0.26,-172.75,-173.20,-174.97
89610,13,28.60,-0.95,0.04,-0.15,0.27,-175.74,-176.30,-177.29
89623,13,28.47,-0.95,0.03,-0.15,0.27,-175.74,-175.74,-177.29
89637,13,27.81,-0.95,0.03,-0.14,0.27,-173.86,-172.97,-176.30
89652,13,27.36,-0.95,0.03,-0.14,0.27,-174.08,-174.08,-175.96
89666,13,26.90,-0.95,0.04,-0.13,0.27,-53.57,-110.61,-142.07
89685,13,26.07,-0.96,0.04,-0.12,0.27,-119.81,-134.65,-150.27
89699,13,26.35,-0.95,0.05,-0.12,0.27,-141.41,-145.62,-156.03
89712,13,27.07,-0.95,0.06,-0.13,0.27,-156.03,-158.13,-162.78
89724,13,27.12,-0.95,0.06,-0.12,0.28,-163.12,-164.56,-168.65
89737,13,26.25,-0.95,0.05,-0.10,0.28,-166.11,-166.22,-169.87
89751,13,25.60,-0.96,0.05,-0.09,0.28,-167.21,-167.21,-171.76
89764,13,24.95,-0.96,0.05,-0.09,0.27,-170.87,-169.87,-173.53
89777,13,23.81,-0.96,0.06,-0.09,0.26,-175.30,-174.75,-176.30
89797,13,23.21,-0.96,0.07,-0.10,0.25,-173.20,-172.42,-175.74
89811,13,22.78,-0.96,0.08,-0.11,0.24,-176.19,-176.19,-178.40
89824,13,22.78,-0.96,0.09,-0.11,0.24,-177.96,-177.63,-179.18
89838,13,23.07,-0.96,0.09,-0.12,0.24,-175.85,-175.41,-177.96
89854,13,23.24,-0.96,0.10,-0.12,0.24,-176.74,-175.74,-178.07
89868,13,23.41,-0.96,0.10,-0.12,0.24,-55.34,-112.05,-143.29
89883,13,23.48,-0.96,0.10,-0.12,0.24,-118.81,-133.54,-150.60
89898,13,23.43,-0.96,0.10,-0.13,0.24,-147.06,-152.48,-160.90
89916,13,23.60,-0.96,0.11,-0.13,0.24,-165.66,-170.98,-173.53
89929,13,23.85,-0.96,0.11,-0.13,0.24,-174.75,-179.73,-180.17
89945,13,23.98,-0.96,0.11,-0.14,0.24,-174.08,-174.64,-178.73
89959,13,23.95,-0.96,0.12,-0.14,0.23,-174.97,-174.19,-178.84
89972,13,23.85,-0.96,0.12,-0.14,0.23,-173.64,-171.64,-176.19
89987,13,23.78,-0.96,0.12,-0.14,0.23,-170.76,-169.43,-174.08
90001,13,23.25,-0.96,0.12,-0.14,0.23,-166.77,-164.00,-170.20
90013,12,22.72,-0.96,0.12,-0.13,0.23,-169.10,-167.32,-171.09
90026,12,22.04,-0.96,0.12,-0.13,0.22,-169.87,-169.87,-173.42
90046,12,20.79,-0.96,0.12,-0.12,0.22,-170.54,-169.54,-172.53
90059,12,19.62,-0.96,0.12,-0.10,0.21,-172.97,-172.31,-175.41
90073,12,18.96,-0.96,0.12,-0.10,0.21,-55.23,-111.06,-143.62
90088,12,18.23,-0.97,0.12,-0.09,0.21,-115.04,-129.33,-147.28
90102,12,16.68,-0.97,0.12,-0.07,0.21,-136.98,-140.74,-151.49
90116,12,16.06,-0.97,0.12,-0.06,0.21,-146.50,-146.83,-154.03
90129,12,15.67,-0.97,0.12,-0.06,0.20,-153.15,-152.26,-156.91
90142,12,14.59,-0.97,0.12,-0.05,0.20,-157.80,-157.13,-160.35
90160,12,12.84,-0.98,0.11,-0.03,0.19,-161.57,-160.46,-165.11
90174,12,11.97,-0.98,0.11,-0.01,0.18,-165.88,-166.00,-169.54
90188,12,11.28,-0.98,0.11,0.01,0.18,-167.88,-167.77,-171.42
90202,12,10.99,-0.98,0.11,0.01,0.17,-167.99,-167.21,-171.42
90215,12,11.04,-0.98,0.11,0.01,0.17,-170.43,-169.32,-172.75
90228,12,11.04,-0.98,0.11,0.01,0.18,-172.64,-172.64,-174.97
90241,12,11.06,-0.98,0.11,0.01,0.18,-173.20,-173.53,-175.41
90255,12,11.05,-0.98,0.11,0.01,0.18,-170.32,-169.87,-173.42
90273,12,11.04,-0.98,0.11,0.01,0.18,-171.98,-171.98,-174.64
90288,12,11.08,-0.98,0.11,0.01,0.17,-52.13,-106.41,-139.08
90302,12,11.13,-0.98,0.12,0.01,0.18,-110.39,-124.13,-143.18
90316,12,11.17,-0.98,0.12,0.02,0.18,-134.87,-139.41,-150.60
90329,12,11.21,-0.98,0.13,0.02,0.18,-151.60,-152.93,-158.69
90343,12,11.37,-0.98,0.13,0.02,0.18,-159.24,-160.13,-164.67
90358,12,11.45,-0.97,0.14,0.02,0.18,-164.11,-164.33,-168.76
90372,12,11.56,-0.97,0.15,0.02,0.18,-165.66,-165.77,-169.32
90386,12,11.73,-0.97,0.16,0.02,0.18,-166.00,-166.11,-169.32
90403,12,12.13,-0.97,0.17,0.03,0.18,-168.10,-168.43,-171.53
90416,12,12.36,-0.97,0.18,0.03,0.18,-169.32,-168.21,-172.31
90429,12,12.53,-0.97,0.18,0.03,0.18,-172.86,-172.75,-174.52
90442,12,12.68,-0.96,0.19,0.03,0.18,-174.97,-173.97,-175.96
90456,12,12.69,-0.96,0.20,0.03,0.18,-173.97,-173.75,-176.19
90470,12,12.63,-0.96,0.20,0.03,0.18,-171.42,-170.76,-174.64
90483,12,13.80,-0.96,0.20,0.02,0.20,-171.64,-170.32,-173.64
90498,12,13.81,-0.96,0.20,0.02,0.20,-53.57,-109.17,-141.41
90515,12,13.84,-0.96,0.20,0.02,0.20,-116.82,-129.78,-147.83
90528,12,14.80,-0.96,0.21,0.02,0.20,-142.85,-147.39,-155.58
90542,12,14.68,-0.96,0.21,0.02,0.20,-156.25,-158.02,-162.78
90555,12,14.71,-0.96,0.20,0.02,0.20,-160.79,-160.79,-165.88
90568,12,14.75,-0.96,0.20,0.02,0.20,-163.67,-164.00,-168.10
90581,12,15.78,-0.96,0.20,0.02,0.21,-167.88,-167.55,-169.87
90595,12,15.78,-0.96,0.20,0.02,0.21,-171.98,-171.20,-173.64
90610,12,15.80,-0.96,0.19,0.02,0.21,-172.86,-172.75,-174.75
90624,12,16.83,-0.96,0.19,0.01,0.22,-173.53,-173.53,-176.19
90642,12,16.66,-0.95,0.20,0.01,0.22,-174.19,-173.31,-176.63
90655,12,16.59,-0.95,0.20,0.01,0.22,-172.64,-171.42,-174.52
90668,12,16.51,-0.95,0.20,0.01,0.22,-170.32,-170.09,-173.75
90680,12,16.44,-0.95,0.21,0.01,0.22,-173.75,-172.86,-175.30
90693,12,16.39,-0.95,0.21,0.00,0.22,-175.08,-175.74,-177.18
90706,12,16.36,-0.95,0.21,0.00,0.22,-55.12,-111.39,-143.18
90720,12,16.35,-0.95,0.21,0.00,0.22,-112.61,-126.67,-145.06
90733,12,16.29,-0.95,0.21,0.00,0.22,-137.31,-141.07,-152.70
90752,12,16.26,-0.95,0.21,0.00,0.22,-152.81,-155.03,-161.12
90765,12,16.18,-0.95,0.21,-0.00,0.22,-160.24,-160.68,-165.44
90778,12,16.15,-0.95,0.21,-0.00,0.22,-167.66,-167.88,-170.65
90792,12,16.11,-0.95,0.21,-0.00,0.22,-170.54,-170.98,-173.75
90805,12,16.06,-0.95,0.21,-0.01,0.22,-170.09,-170.43,-173.64
90818,12,16.05,-0.95,0.21,-0.01,0.22,-169.76,-169.43,-172.75
90831,12,16.00,-0.95,0.21,-0.01,0.22,-171.76,-171.20,-174.52
90844,12,15.95,-0.95,0.21,-0.01,0.22,-174.08,-174.41,-176.85
90862,12,15.94,-0.95,0.22,-0.01,0.22,-172.86,-172.42,-175.74
90876,12,15.88,-0.95,0.22,-0.01,0.22,-174.75,-175.74,-176.08
90888,12,15.85,-0.95,0.22,-0.01,0.22,-174.08,-173.75,-176.19
90903,12,15.78,-0.95,0.22,-0.02,0.22,-172.75,-171.31,-174.30
90917,12,15.76,-0.95,0.22,-0.02,0.22,-52.24,-107.96,-140.30
90930,12,16.97,-0.95,0.22,-0.02,0.23,-114.49,-130.33,-145.95
90943,12,16.92,-0.95,0.23,-0.02,0.22,-141.41,-145.95,-155.14
90957,12,16.91,-0.95,0.23,-0.02,0.22,-154.14,-155.69,-161.57
90970,12,16.90,-0.95,0.23,-0.02,0.22,-158.57,-158.80,-163.89
90987,12,18.16,-0.95,0.22,-0.03,0.24,-164.33,-164.89,-169.43
91002,12,18.17,-0.95,0.22,-0.03,0.24,-169.43,-170.65,-172.64
91015,12,18.15,-0.95,0.22,-0.03,0.23,-171.09,-170.54,-173.75
91028,12,19.28,-0.94,0.22,-0.03,0.24,-174.19,-175.30,-177.07
91044,12,19.29,-0.94,0.22,-0.03,0.24,-175.52,-175.52,-176.96
91056,12,19.26,-0.94,0.23,-0.03,0.24,-174.86,-175.41,-177.29
91069,12,19.27,-0.94,0.23,-0.03,0.24,-172.75,-171.98,-175.30
91082,12,20.33,-0.94,0.23,-0.03,0.25,-172.75,-172.53,-174.64
91100,12,20.32,-0.94,0.23,-0.03,0.25,-172.31,-171.09,-175.30
91115,12,20.31,-0.94,0.23,-0.04,0.25,-173.20,-173.20,-175.85
91128,12,21.32,-0.94,0.23,-0.04,0.26,-56.34,-113.83,-145.84
91142,15,21.32,-0.94,0.23,-0.04,0.26,-118.70,-133.10,-150.60
91156,15,21.31,-0.94,0.23,-0.04,0.26,-142.51,-145.95,-156.25
91169,15,21.31,-0.94,0.23,-0.04,0.26,-151.60,-152.93,-159.90
91181,15,22.23,-0.94,0.23,-0.04,0.27,-159.90,-160.79,-165.22
91195,15,22.22,-0.94,0.23,-0.04,0.27,-167.10,-168.43,-170.65
91215,15,22.23,-0.94,0.23,-0.04,0.27,-167.88,-168.10,-171.53
91228,15,23.12,-0.93,0.23,-0.04,0.27,-172.86,-172.64,-174.86
91241,15,23.11,-0.93,0.23,-0.04,0.27,-174.64,-174.75,-176.63
91255,15,23.07,-0.93,0.23,-0.04,0.27,-171.87,-171.98,-175.19
91269,15,22.96,-0.93,0.23,-0.04,0.27,-170.76,-170.87,-174.41
91282,15,23.66,-0.93,0.23,-0.05,0.28,-172.20,-171.64,-174.75
91296,15,23.64,-0.93,0.23,-0.05,0.28,-174.75,-175.52,-176.96
91308,15,23.63,-0.93,0.23,-0.05,0.28,-176.08,-176.85,-177.96
91338,15,24.20,-0.93,0.23,-0.05,0.28,-52.68,-109.28,-141.74
91351,15,24.22,-0.93,0.23,-0.05,0.28,-111.94,-126.79,-144.95
91366,15,24.26,-0.93,0.23,-0.05,0.28,-138.64,-143.07,-153.15
91380,15,24.31,-0.93,0.23,-0.05,0.28,-154.25,-156.91,-161.68
91393,15,24.33,-0.93,0.23,-0.05,0.28,-162.78,-164.11,-167.66
91407,15,24.32,-0.93,0.23,-0.05,0.28,-167.21,-167.77,-171.09
91420,15,24.33,-0.93,0.23,-0.05,0.28,-167.55,-166.22,-170.54
91432,15,24.95,-0.93,0.23,-0.05,0.29,-168.88,-167.99,-171.31
91446,15,24.94,-0.93,0.23,-0.05,0.29,-172.75,-172.86,-175.52
91466,15,24.94,-0.93,0.23,-0.05,0.29,-170.09,-169.54,-173.75
91480,15,25.58,-0.93,0.23,-0.05,0.29,-174.08,-173.75,-175.63
91495,15,25.58,-0.93,0.23,-0.06,0.29,-174.86,-174.41,-176.85
91509,15,25.53,-0.93,0.23,-0.06,0.29,-175.85,-176.08,-178.07
91522,12,25.53,-0.93,0.23,-0.06,0.29,-174.19,-173.20,-176.41
91536,12,26.15,-0.92,0.23,-0.06,0.30,-171.98,-171.98,-174.64
91550,12,26.11,-0.92,0.23,-0.06,0.30,-53.02,-108.84,-140.85
91565,12,26.08,-0.92,0.23,-0.06,0.30,-115.93,-130.33,-147.06
91585,12,26.61,-0.92,0.23,-0.06,0.30,-142.18,-146.39,-156.25
91598,12,26.60,-0.92,0.23,-0.06,0.30,-154.81,-156.47,-162.45
91611,12,26.61,-0.92,0.23,-0.06,0.30,-164.56,-165.77,-168.65
91625,12,26.61,-0.92,0.23,-0.06,0.30,-168.99,-169.87,-172.09
91638,12,26.62,-0.92,0.23,-0.06,0.30,-167.88,-168.10,-171.76
91651,12,26.62,-0.92,0.23,-0.06,0.30,-169.21,-168.43,-171.98
91666,12,26.62,-0.92,0.23,-0.06,0.30,-170.20,-169.87,-172.97
91680,12,26.52,-0.92,0.23,-0.06,0.30,-174.30,-173.42,-176.08
91698,12,26.49,-0.92,0.23,-0.06,0.30,-172.42,-171.64,-175.41
91711,12,26.47,-0.92,0.23,-0.06,0.30,-176.30,-176.63,-177.40
91723,12,26.45,-0.92,0.24,-0.06,0.30,-174.52,-174.30,-177.40
91737,12,26.45,-0.92,0.24,-0.06,0.30,-172.97,-172.09,-175.63
91752,12,26.46,-0.92,0.23,-0.06,0.30,-52.80,-109.28,-139.52
91766,12,26.46,-0.92,0.23,-0.06,0.30,-112.72,-127.89,-145.17
91780,12,26.76,-0.92,0.23,-0.06,0.30,-141.18,-146.28,-154.92
91793,12,26.76,-0.92,0.23,-0.06,0.30,-155.25,-157.58,-163.34
91811,12,26.74,-0.92,0.23,-0.06,0.30,-161.90,-163.34,-168.10
91824,12,26.73,-0.92,0.23,-0.06,0.30,-167.44,-167.66,-170.54
91837,12,27.16,-0.92,0.23,-0.06,0.31,-167.32,-166.99,-170.65
91849,12,27.14,-0.92,0.23,-0.06,0.31,-168.88,-168.43,-171.98
91862,12,27.13,-0.92,0.24,-0.06,0.31,-173.64,-174.30,-175.19
91875,12,27.13,-0.92,0.24,-0.06,0.30,-175.74,-175.41,-176.74
91888,12,27.48,-0.92,0.23,-0.06,0.31,-171.98,-171.20,-174.75
91901,15,27.43,-0.92,0.23,-0.06,0.31,-171.09,-170.09,-173.31
91915,15,27.40,-0.92,0.23,-0.07,0.31,-173.08,-171.98,-174.30
91932,15,27.62,-0.92,0.23,-0.07,0.31,-171.64,-171.53,-175.08
91945,15,27.59,-0.92,0.23,-0.07,0.31,-175.85,-176.19,-177.29
91959,15,27.50,-0.92,0.23,-0.07,0.31,-56.56,-112.61,-145.06
91972,15,27.45,-0.92,0.23,-0.06,0.31,-113.72,-128.34,-146.72
91985,15,27.39,-0.92,0.23,-0.06,0.31,-137.31,-141.30,-152.81
91999,15,27.29,-0.92,0.23,-0.06,0.31,-148.16,-148.27,-157.13
92013,15,27.28,-0.92,0.23,-0.06,0.31,-159.90,-160.46,-165.22
92026,15,27.29,-0.92,0.23,-0.07,0.31,-166.11,-166.88,-169.76
92044,15,27.66,-0.92,0.23,-0.07,0.31,-169.21,-168.76,-172.09
92058,15,27.65,-0.92,0.23,-0.07,0.31,-171.09,-170.76,-173.86
92072,15,27.65,-0.92,0.23,-0.07,0.31,-169.10,-168.99,-172.97
92085,15,27.94,-0.92,0.23,-0.07,0.31,-168.76,-167.88,-171.98
92099,15,27.93,-0.92,0.23,-0.07,0.31,-170.09,-169.87,-172.86
92112,15,27.92,-0.92,0.23,-0.07,0.31,-174.41,-174.64,-176.63
92125,15,27.91,-0.92,0.23,-0.07,0.31,-175.63,-175.41,-176.85
92139,15,28.01,-0.92,0.23,-0.07,0.31,-173.08,-172.64,-175.74
92159,15,28.01,-0.92,0.23,-0.07,0.31,-174.75,-174.86,-177.63
92173,15,27.99,-0.92,0.23,-0.07,0.31,-52.91,-109.06,-141.63
92186,15,28.24,-0.92,0.23,-0.07,0.31,-112.05,-126.23,-143.95
92200,15,28.23,-0.92,0.23,-0.07,0.31,-137.31,-141.63,-152.26
92214,15,28.23,-0.92,0.23,-0.07,0.31,-153.92,-155.47,-160.35
92227,15,28.24,-0.92,0.23,-0.07,0.31,-162.67,-163.12,-167.55
92240,15,28.23,-0.92,0.23,-0.07,0.31,-166.88,-167.32,-170.43
92254,15,28.24,-0.92,0.23,-0.07,0.31,-165.88,-166.00,-170.43
92272,13,28.24,-0.92,0.23,-0.07,0.31,-169.32,-168.54,-173.20
92285,13,28.40,-0.92,0.23,-0.07,0.31,-169.43,-168.10,-172.42
92300,13,28.41,-0.92,0.24,-0.07,0.31,-170.20,-169.43,-173.64
92313,13,28.41,-0.92,0.24,-0.07,0.31,-173.86,-173.86,-175.96
92326,13,28.41,-0.92,0.24,-0.07,0.31,-175.52,-175.74,-177.52
92340,13,28.45,-0.92,0.24,-0.07,0.31,-173.97,-173.75,-176.85
92354,13,28.45,-0.92,0.24,-0.07,0.31,-172.09,-170.76,-174.19
92369,13,28.44,-0.92,0.24,-0.07,0.31,-171.09,-170.54,-174.41
92383,13,28.50,-0.92,0.24,-0.07,0.31,-53.57,-108.18,-141.18
92401,13,28.50,-0.92,0.24,-0.07,0.31,-116.71,-131.11,-148.38
92417,13,28.50,-0.92,0.24,-0.07,0.31,-140.74,-144.84,-155.58
92430,13,28.50,-0.92,0.24,-0.07,0.31,-157.13,-158.13,-162.78
92443,13,28.52,-0.92,0.24,-0.07,0.31,-163.89,-165.22,-168.10
92457,13,28.52,-0.92,0.24,-0.07,0.31,-167.32,-167.10,-170.20
92471,13,28.52,-0.92,0.24,-0.07,0.31,-167.32,-167.66,-171.53
92484,13,28.55,-0.92,0.24,-0.07,0.31,-168.21,-168.21,-170.76
92499,13,28.54,-0.92,0.24,-0.07,0.31,-170.20,-169.87,-173.20
92517,13,28.56,-0.92,0.24,-0.07,0.31,-170.20,-169.98,-172.97
92530,13,28.55,-0.92,0.24,-0.07,0.31,-174.08,-174.08,-176.19
92543,13,28.62,-0.92,0.24,-0.07,0.32,-176.19,-175.41,-177.63
92557,13,28.62,-0.92,0.24,-0.07,0.32,-174.19,-174.19,-177.07
92572,13,28.62,-0.92,0.24,-0.07,0.32,-172.42,-172.20,-175.52
92586,13,28.66,-0.92,0.24,-0.07,0.32,-52.02,-107.29,-139.19
92600,13,28.66,-0.92,0.24,-0.07,0.32,-113.16,-127.56,-145.39
92614,13,28.65,-0.92,0.24,-0.07,0.32,-141.18,-146.06,-153.81
92632,13,28.66,-0.92,0.24,-0.07,0.32,-154.03,-154.25,-161.34
92646,14,28.68,-0.92,0.24,-0.07,0.32,-162.23,-162.78,-166.99
92661,14,28.68,-0.92,0.24,-0.07,0.32,-167.66,-168.32,-169.87
92675,14,28.68,-0.92,0.24,-0.07,0.32,-170.20,-171.09,-173.53
92690,14,28.61,-0.92,0.24,-0.07,0.32,-171.76,-171.09,-174.19
92704,14,28.62,-0.92,0.24,-0.07,0.32,-168.99,-169.43,-172.86
92717,14,28.62,-0.92,0.24,-0.07,0.32,-169.65,-169.87,-173.31
92730,14,28.62,-0.92,0.24,-0.07,0.32,-173.97,-173.64,-176.19
92743,14,28.71,-0.92,0.24,-0.07,0.32,-175.19,-175.41,-177.52
92763,14,28.71,-0.92,0.24,-0.07,0.32,-173.97,-173.53,-175.63
92776,14,28.72,-0.92,0.24,-0.07,0.32,-175.41,-175.30,-176.96
92792,14,28.85,-0.92,0.24,-0.07,0.32,-54.68,-111.50,-144.73
92805,14,28.85,-0.92,0.24,-0.07,0.32,-110.95,-125.90,-145.39
92819,14,28.86,-0.92,0.24,-0.07,0.32,-137.20,-141.18,-151.71
92833,14,28.86,-0.92,0.24,-0.07,0.32,-150.49,-151.71,-158.24
92846,14,28.90,-0.92,0.24,-0.07,0.32,-161.34,-163.34,-166.22
